VideoName,Frame,radar_range,radar_angle,cam_tick,rad_tick,lateral_dist,TargetID,Data_Confidence
20180101_1511_50400,187,62.050000000000004,-2.9000000000000057,5811988,5811957,-3.139291878255257,26,75.0
20180101_1511_50400,187,63.1,2.200000000000003,5811988,5811957,2.4222707121233356,35,99.0
20180101_1511_50400,188,64.5,1.7000000000000028,5812020,5812020,1.9134727108588996,12,78.0
20180101_1511_50400,188,61.050000000000004,-3.200000000000003,5812020,5812035,-3.4079028217605543,26,71.0
20180101_1511_50400,188,62.0,1.9000000000000057,5812020,5812035,2.0556210250363747,35,100.0
20180101_1511_50400,189,64.5,1.7000000000000028,5812035,5812020,1.9134727108588996,12,78.0
20180101_1511_50400,189,61.050000000000004,-3.200000000000003,5812035,5812035,-3.4079028217605543,26,71.0
20180101_1511_50400,189,62.0,1.9000000000000057,5812035,5812035,2.0556210250363747,35,100.0
20180101_1511_50400,190,61.050000000000004,-3.200000000000003,5812066,5812035,-3.4079028217605543,26,71.0
20180101_1511_50400,190,62.0,1.9000000000000057,5812066,5812035,2.0556210250363747,35,100.0
20180101_1511_50400,190,63.800000000000004,1.7000000000000028,5812066,5812035,1.8927063403534543,12,74.0
20180101_1511_50400,191,61.2,1.5999999999999943,5812098,5812082,1.7088042607409282,35,100.0
20180101_1511_50400,191,62.85,1.5999999999999943,5812098,5812113,1.7548749638491394,12,70.0
20180101_1511_50400,191,26.150000000000002,7.0,5812098,5812113,3.186883275952983,29,55.0
20180101_1511_50400,192,62.85,1.5999999999999943,5812144,5812113,1.7548749638491394,12,70.0
20180101_1511_50400,192,26.150000000000002,7.0,5812144,5812113,3.186883275952983,29,55.0
20180101_1511_50400,192,60.2,1.5999999999999943,5812144,5812113,1.6808826224935274,35,100.0
20180101_1511_50400,193,62.150000000000006,1.5,5812176,5812176,1.6268973095887804,12,66.0
20180101_1511_50400,193,59.400000000000006,1.5,5812176,5812191,1.554910702969808,35,100.0
20180101_1511_50400,194,62.150000000000006,1.5,5812207,5812176,1.6268973095887804,12,66.0
20180101_1511_50400,194,59.400000000000006,1.5,5812207,5812191,1.554910702969808,35,100.0
20180101_1511_50400,195,61.2,1.5,5812254,5812254,1.602029209120408,12,62.0
20180101_1511_50400,195,58.400000000000006,1.5,5812254,5812269,1.5287337551083633,35,100.0
20180101_1511_50400,196,61.2,1.5,5812269,5812254,1.602029209120408,12,62.0
20180101_1511_50400,196,58.400000000000006,1.5,5812269,5812269,1.5287337551083633,35,100.0
20180101_1511_50400,197,58.400000000000006,1.5,5812300,5812269,1.5287337551083633,35,100.0
20180101_1511_50400,197,60.5,1.4000000000000057,5812300,5812316,1.4781467530260743,12,58.0
20180101_1511_50400,198,60.5,1.4000000000000057,5812332,5812316,1.4781467530260743,12,58.0
20180101_1511_50400,198,57.650000000000006,1.2000000000000028,5812332,5812332,1.2073304856837048,35,100.0
20180101_1511_50400,200,59.550000000000004,1.2999999999999972,5812425,5812425,1.3510306912169827,12,55.0
20180101_1511_50400,200,56.650000000000006,0.9000000000000057,5812425,5812425,0.8898195105372106,35,100.0
20180101_1511_50400,201,59.550000000000004,1.2999999999999972,5812441,5812425,1.3510306912169827,12,55.0
20180101_1511_50400,201,56.650000000000006,0.9000000000000057,5812441,5812425,0.8898195105372106,35,100.0
20180101_1511_50400,202,55.900000000000006,0.7000000000000028,5812472,5812488,0.6829303350413635,35,100.0
20180101_1511_50400,203,55.900000000000006,0.7000000000000028,5812503,5812488,0.6829303350413635,35,100.0
20180101_1511_50400,204,54.900000000000006,0.5,5812534,5812566,0.47908679068859683,35,100.0
20180101_1511_50400,205,54.900000000000006,0.5,5812566,5812566,0.47908679068859683,35,100.0
20180101_1511_50400,206,54.900000000000006,0.5,5812597,5812566,0.47908679068859683,35,100.0
20180101_1511_50400,207,54.150000000000006,0.7000000000000028,5812628,5812628,0.661550583944362,35,100.0
20180101_1511_50400,209,53.2,0.7000000000000028,5812706,5812722,0.6499444333488468,35,100.0
20180101_1511_50400,210,53.2,0.7000000000000028,5812737,5812722,0.6499444333488468,35,100.0
20180101_1511_50400,211,52.45,0.5,5812784,5812800,0.4577067790822751,35,100.0
20180101_1511_50400,212,52.45,0.5,5812800,5812800,0.4577067790822751,35,100.0
20180101_1511_50400,214,51.5,0.29999999999999716,5812956,5812956,0.2696521327183783,35,100.0
20180101_1511_50400,217,50.75,0.4000000000000057,5813049,5813080,0.3542989540779633,35,100.0
20180101_1511_50400,218,50.75,0.4000000000000057,5813080,5813080,0.3542989540779633,35,100.0
20180101_1511_50400,219,50.75,0.4000000000000057,5813096,5813080,0.3542989540779633,35,100.0
20180101_1511_50400,219,52.25,2.0999999999999943,5813096,5813127,1.9146337472720554,25,55.0
20180101_1511_50400,220,49.85,0.29999999999999716,5813143,5813127,0.26101279254390597,35,100.0
20180101_1511_50400,220,52.25,2.0999999999999943,5813143,5813127,1.9146337472720554,25,55.0
20180101_1511_50400,221,51.25,1.2000000000000028,5813205,5813221,1.0732990007162162,25,78.0
20180101_1511_50400,221,48.300000000000004,0.7000000000000028,5813205,5813221,0.5900811302772424,35,100.0
20180101_1511_50400,222,51.25,1.2000000000000028,5813252,5813221,1.0732990007162162,25,78.0
20180101_1511_50400,222,48.300000000000004,0.7000000000000028,5813252,5813221,0.5900811302772424,35,100.0
20180101_1511_50400,228,50.6,0.9000000000000057,5813595,5813595,0.7947902424215861,25,78.0
20180101_1511_50400,228,47.6,0.7000000000000028,5813595,5813595,0.5815292298384418,35,100.0
20180101_1511_50400,228,52.050000000000004,1.9000000000000057,5813595,5813611,1.7257270056958598,36,55.0
20180101_1511_50400,229,50.6,0.9000000000000057,5813611,5813595,0.7947902424215861,25,78.0
20180101_1511_50400,229,47.6,0.7000000000000028,5813611,5813595,0.5815292298384418,35,100.0
20180101_1511_50400,229,52.050000000000004,1.9000000000000057,5813611,5813611,1.7257270056958598,36,55.0
20180101_1511_50400,230,49.7,0.5999999999999943,5813689,5813689,0.5204476616998553,25,74.0
20180101_1511_50400,231,46.7,0.7000000000000028,5813751,5813736,0.5705339292742696,35,100.0
20180101_1511_50400,231,51.150000000000006,2.0,5813751,5813736,1.7851092258946126,36,55.0
20180101_1511_50400,231,49.050000000000004,0.29999999999999716,5813751,5813751,0.25682402155022244,25,70.0
20180101_1511_50400,231,36.6,5.0,5813751,5813782,3.189900130288657,34,53.0
20180101_1511_50400,232,163.65,0.7000000000000028,5813782,5813751,1.9993121525853152,6,55.0
20180101_1511_50400,232,49.050000000000004,0.29999999999999716,5813782,5813751,0.25682402155022244,25,70.0
20180101_1511_50400,232,36.6,5.0,5813782,5813782,3.189900130288657,34,53.0
20180101_1511_50400,232,46.0,0.7000000000000028,5813782,5813782,0.561982028835469,35,100.0
20180101_1511_50400,232,50.45,2.0999999999999943,5813782,5813782,1.8486750727248842,36,78.0
20180101_1511_50400,233,36.6,5.0,5813814,5813782,3.189900130288657,34,53.0
20180101_1511_50400,233,46.0,0.7000000000000028,5813814,5813782,0.561982028835469,35,100.0
20180101_1511_50400,233,50.45,2.0999999999999943,5813814,5813782,1.8486750727248842,36,78.0
20180101_1511_50400,233,48.2,0.0,5813814,5813782,0.0,25,66.0
20180101_1511_50400,234,45.1,0.7000000000000028,5813829,5813814,0.5509867282712968,35,100.0
20180101_1511_50400,234,49.6,2.200000000000003,5813829,5813814,1.904035298277614,36,78.0
20180101_1511_50400,234,47.400000000000006,2.799999999999997,5813829,5813829,2.3154790488456993,25,83.0
20180101_1511_50400,235,161.4,1.2000000000000028,5813892,5813876,3.38010651152385,6,78.0
20180101_1511_50400,235,46.6,3.0,5813892,5813876,2.4388555193568173,25,83.0
20180101_1511_50400,235,43.650000000000006,0.9000000000000057,5813892,5813876,0.6856243889664474,35,100.0
20180101_1511_50400,235,48.150000000000006,2.299999999999997,5813892,5813876,1.93234577749819,36,70.0
20180101_1511_50400,235,75.55,-3.5999999999999943,5813892,5813892,-4.743823669625224,0,49.0
20180101_1511_50400,235,26.75,7.099999999999994,5813892,5813892,3.3063394466970903,40,55.0
20180101_1511_50400,236,161.4,1.2000000000000028,5813907,5813876,3.38010651152385,6,78.0
20180101_1511_50400,236,46.6,3.0,5813907,5813876,2.4388555193568173,25,83.0
20180101_1511_50400,236,43.650000000000006,0.9000000000000057,5813907,5813876,0.6856243889664474,35,100.0
20180101_1511_50400,236,48.150000000000006,2.299999999999997,5813907,5813876,1.93234577749819,36,70.0
20180101_1511_50400,236,75.55,-3.5999999999999943,5813907,5813892,-4.743823669625224,0,49.0
20180101_1511_50400,236,26.75,7.099999999999994,5813907,5813892,3.3063394466970903,40,55.0
20180101_1511_50400,237,44.6,3.4000000000000057,5813954,5813923,2.6450642164209346,25,70.0
20180101_1511_50400,237,41.6,0.9000000000000057,5813954,5813923,0.6534243890264424,35,100.0
20180101_1511_50400,237,18.7,10.099999999999994,5813954,5813985,3.279357722560973,10,55.0
20180101_1511_50400,238,18.7,10.099999999999994,5813970,5813985,3.279357722560973,10,55.0
20180101_1511_50400,238,43.800000000000004,3.5999999999999943,5813970,5813985,2.7502247085318974,25,66.0
20180101_1511_50400,238,40.800000000000004,0.7999999999999972,5813970,5813985,0.5696569481204565,35,100.0
20180101_1511_50400,238,49.45,4.5,5813970,5814001,3.879802217695779,9,54.0
20180101_1511_50400,239,18.7,10.099999999999994,5814001,5813985,3.279357722560973,10,55.0
20180101_1511_50400,239,43.800000000000004,3.5999999999999943,5814001,5813985,2.7502247085318974,25,66.0
20180101_1511_50400,239,40.800000000000004,0.7999999999999972,5814001,5813985,0.5696569481204565,35,100.0
20180101_1511_50400,239,49.45,4.5,5814001,5814001,3.879802217695779,9,54.0
20180101_1511_50400,240,48.6,4.400000000000006,5814063,5814063,3.728544703486352,9,77.0
20180101_1511_50400,240,30.0,6.099999999999994,5814063,5814063,3.1879220859125224,16,55.0
20180101_1511_50400,240,42.45,2.0,5814063,5814063,1.481483609760045,25,83.0
20180101_1511_50400,240,39.45,0.5999999999999943,5814063,5814063,0.41311187633922125,35,100.0
20180101_1511_50400,241,48.6,4.400000000000006,5814063,5814063,3.728544703486352,9,77.0
20180101_1511_50400,241,30.0,6.099999999999994,5814063,5814063,3.1879220859125224,16,55.0
20180101_1511_50400,241,42.45,2.0,5814063,5814063,1.481483609760045,25,83.0
20180101_1511_50400,241,39.45,0.5999999999999943,5814063,5814063,0.41311187633922125,35,100.0
20180101_1511_50400,242,48.050000000000004,4.5,5814110,5814126,3.7699594855466567,9,77.0
20180101_1511_50400,242,41.95,1.9000000000000057,5814110,5814126,1.3908597096818698,25,92.0
20180101_1511_50400,242,38.85,0.7999999999999972,5814110,5814141,0.5424306969235229,35,100.0
20180101_1511_50400,243,48.050000000000004,4.5,5814141,5814126,3.7699594855466567,9,77.0
20180101_1511_50400,243,41.95,1.9000000000000057,5814141,5814126,1.3908597096818698,25,92.0
20180101_1511_50400,243,38.85,0.7999999999999972,5814141,5814141,0.5424306969235229,35,100.0
20180101_1511_50400,244,38.85,0.7999999999999972,5814172,5814141,0.5424306969235229,35,100.0
20180101_1511_50400,244,42.35,2.4000000000000057,5814172,5814204,1.773433905197782,24,55.0
20180101_1511_50400,245,42.35,2.4000000000000057,5814204,5814204,1.773433905197782,24,55.0
20180101_1511_50400,245,38.1,0.9000000000000057,5814204,5814204,0.5984487793727753,35,100.0
20180101_1511_50400,246,42.35,2.4000000000000057,5814235,5814204,1.773433905197782,24,55.0
20180101_1511_50400,246,38.1,0.9000000000000057,5814235,5814204,0.5984487793727753,35,100.0
20180101_1511_50400,247,41.800000000000004,2.700000000000003,5814266,5814282,1.9690496060995664,24,55.0
20180101_1511_50400,247,37.550000000000004,0.7999999999999972,5814266,5814282,0.5242798627922338,35,100.0
20180101_1511_50400,248,41.800000000000004,2.700000000000003,5814297,5814282,1.9690496060995664,24,55.0
20180101_1511_50400,248,37.550000000000004,0.7999999999999972,5814297,5814282,0.5242798627922338,35,100.0
20180101_1511_50400,249,41.0,3.0,5814344,5814360,2.145774169391191,24,52.0
20180101_1511_50400,249,36.800000000000004,0.7999999999999972,5814344,5814360,0.5138082277164902,35,100.0
20180101_1511_50400,250,41.0,3.0,5814360,5814360,2.145774169391191,24,52.0
20180101_1511_50400,250,36.800000000000004,0.7999999999999972,5814360,5814360,0.5138082277164902,35,100.0
20180101_1511_50400,251,40.1,2.200000000000003,5814406,5814438,1.539351118163958,24,76.0
20180101_1511_50400,251,36.300000000000004,0.7999999999999972,5814406,5814438,0.5068271376659944,35,100.0
20180101_1511_50400,252,40.1,2.200000000000003,5814438,5814438,1.539351118163958,24,76.0
20180101_1511_50400,252,36.300000000000004,0.7999999999999972,5814438,5814438,0.5068271376659944,35,100.0
20180101_1511_50400,253,40.1,2.200000000000003,5814469,5814438,1.539351118163958,24,76.0
20180101_1511_50400,253,36.300000000000004,0.7999999999999972,5814469,5814438,0.5068271376659944,35,100.0
20180101_1511_50400,254,39.400000000000006,2.200000000000003,5814500,5814500,1.5124796522608468,24,76.0
20180101_1511_50400,254,35.6,1.0,5814500,5814516,0.6213056585700372,35,100.0
20180101_1511_50400,255,35.6,1.0,5814547,5814516,0.6213056585700372,35,100.0
20180101_1511_50400,255,38.650000000000006,2.700000000000003,5814547,5814578,1.8206642888934985,24,88.0
20180101_1511_50400,256,38.650000000000006,2.700000000000003,5814562,5814578,1.8206642888934985,24,88.0
20180101_1511_50400,256,35.050000000000004,1.0999999999999943,5814562,5814578,0.6728703446325988,35,100.0
20180101_1511_50400,257,31.6,5.5,5814625,5814640,3.028725728133374,0,55.0
20180101_1511_50400,257,38.0,2.799999999999997,5814625,5814656,1.8562912205935984,24,88.0
20180101_1511_50400,257,34.4,1.0999999999999943,5814625,5814656,0.6603920072856317,35,100.0
20180101_1511_50400,258,31.6,5.5,5814640,5814640,3.028725728133374,0,55.0
20180101_1511_50400,258,38.0,2.799999999999997,5814640,5814656,1.8562912205935984,24,88.0
20180101_1511_50400,258,34.4,1.0999999999999943,5814640,5814656,0.6603920072856317,35,100.0
20180101_1511_50400,259,31.6,5.5,5814672,5814640,3.028725728133374,0,55.0
20180101_1511_50400,259,38.0,2.799999999999997,5814672,5814656,1.8562912205935984,24,88.0
20180101_1511_50400,259,34.4,1.0999999999999943,5814672,5814656,0.6603920072856317,35,100.0
20180101_1511_50400,260,31.05,5.400000000000006,5814703,5814718,2.9220630788425224,0,78.0
20180101_1511_50400,260,37.5,2.9000000000000057,5814703,5814734,1.8972352205410496,24,83.0
20180101_1511_50400,260,33.85,1.2000000000000028,5814703,5814734,0.708900900960857,35,100.0
20180101_1511_50400,261,31.05,5.400000000000006,5814734,5814718,2.9220630788425224,0,78.0
20180101_1511_50400,261,37.5,2.9000000000000057,5814734,5814734,1.8972352205410496,24,83.0
20180101_1511_50400,261,33.85,1.2000000000000028,5814734,5814734,0.708900900960857,35,100.0
20180101_1511_50400,262,37.5,2.9000000000000057,5814765,5814734,1.8972352205410496,24,83.0
20180101_1511_50400,262,33.85,1.2000000000000028,5814765,5814734,0.708900900960857,35,100.0
20180101_1511_50400,263,36.9,3.0999999999999943,5814828,5814828,1.9955081651317268,24,78.0
20180101_1511_50400,263,33.25,1.2000000000000028,5814828,5814859,0.6963354492451549,35,100.0
20180101_1511_50400,264,36.9,3.0999999999999943,5814843,5814828,1.9955081651317268,24,78.0
20180101_1511_50400,264,33.25,1.2000000000000028,5814843,5814859,0.6963354492451549,35,100.0
20180101_1511_50400,265,33.25,1.2000000000000028,5814874,5814859,0.6963354492451549,35,100.0
20180101_1511_50400,266,36.25,0.7999999999999972,5814984,5814952,0.5061290286609448,24,89.0
20180101_1511_50400,266,32.75,1.0999999999999943,5814984,5814952,0.6287162278664081,35,100.0
20180101_1511_50400,267,35.65,0.5,5815015,5814984,0.31110098521035473,24,89.0
20180101_1511_50400,267,32.1,1.2999999999999972,5815015,5814984,0.7282633952655775,35,100.0
20180101_1511_50400,268,35.1,1.0,5815046,5815030,0.6125794555002332,24,95.0
20180101_1511_50400,268,31.650000000000002,1.2000000000000028,5815046,5815046,0.6628275780032828,35,100.0
20180101_1511_50400,269,21.6,8.700000000000003,5815124,5815124,3.2672336620359337,10,55.0
20180101_1511_50400,269,34.5,0.7999999999999972,5815124,5815140,0.48169521348420946,24,95.0
20180101_1511_50400,269,31.0,1.5,5815124,5815140,0.8114853837047818,35,100.0
20180101_1511_50400,270,21.6,8.700000000000003,5815140,5815124,3.2672336620359337,10,55.0
20180101_1511_50400,270,34.5,0.7999999999999972,5815140,5815140,0.48169521348420946,24,95.0
20180101_1511_50400,270,31.0,1.5,5815140,5815140,0.8114853837047818,35,100.0
20180101_1511_50400,271,34.5,0.7999999999999972,5815171,5815140,0.48169521348420946,24,95.0
20180101_1511_50400,271,31.0,1.5,5815171,5815140,0.8114853837047818,35,100.0
20180101_1511_50400,271,21.200000000000003,8.900000000000006,5815171,5815171,3.2798601340510567,10,78.0
20180101_1511_50400,272,30.55,1.5999999999999943,5815264,5815296,0.853006048458094,35,100.0
20180101_1511_50400,273,30.55,1.5999999999999943,5815311,5815296,0.853006048458094,35,100.0
20180101_1511_50400,273,20.6,9.599999999999994,5815311,5815311,3.4354361242989016,10,89.0
20180101_1511_50400,273,31.0,-1.0999999999999943,5815311,5815311,-0.5951207042399589,16,55.0
20180101_1511_50400,273,33.4,1.0999999999999943,5815311,5815311,0.641194565213375,24,98.0
20180101_1511_50400,274,30.05,-1.2000000000000028,5815452,5815452,-0.6293197067614107,16,52.0
20180101_1511_50400,274,32.4,1.0,5815452,5815452,0.5654579589232922,24,99.0
20180101_1511_50400,274,28.950000000000003,1.0999999999999943,5815452,5815452,0.5557659479918327,35,100.0
20180101_1511_50400,275,30.05,-1.2000000000000028,5815467,5815452,-0.6293197067614107,16,52.0
20180101_1511_50400,275,32.4,1.0,5815467,5815452,0.5654579589232922,24,99.0
20180101_1511_50400,275,28.950000000000003,1.0999999999999943,5815467,5815452,0.5557659479918327,35,100.0
20180101_1511_50400,276,29.650000000000002,-1.2000000000000028,5815514,5815483,-0.6209427389509428,16,49.0
20180101_1511_50400,276,31.900000000000002,1.0999999999999943,5815514,5815483,0.61239840210499,24,100.0
20180101_1511_50400,276,28.5,0.9000000000000057,5815514,5815498,0.4476585357512886,35,100.0
20180101_1511_50400,277,28.5,0.9000000000000057,5815530,5815498,0.4476585357512886,35,100.0
20180101_1511_50400,277,29.150000000000002,-1.2999999999999972,5815530,5815561,-0.6613357623673392,16,46.0
20180101_1511_50400,277,31.35,0.9000000000000057,5815530,5815561,0.4924243893264175,24,100.0
20180101_1511_50400,278,27.950000000000003,0.9000000000000057,5815623,5815608,0.439019511377141,35,100.0
20180101_1511_50400,278,28.8,-1.2999999999999972,5815623,5815639,-0.6533951957522939,16,43.0
20180101_1511_50400,279,28.8,-1.2999999999999972,5815654,5815639,-0.6533951957522939,16,43.0
20180101_1511_50400,279,30.900000000000002,1.5,5815654,5815670,0.8088676889186374,24,100.0
20180101_1511_50400,279,27.55,0.9000000000000057,5815654,5815670,0.43273658455957903,35,100.0
20180101_1511_50400,280,30.900000000000002,1.5,5815686,5815670,0.8088676889186374,24,100.0
20180101_1511_50400,280,27.55,0.9000000000000057,5815686,5815670,0.43273658455957903,35,100.0
20180101_1511_50400,280,28.35,-1.4000000000000057,5815686,5815701,-0.6926522388146977,16,40.0
20180101_1511_50400,281,28.35,-1.4000000000000057,5815732,5815701,-0.6926522388146977,16,40.0
20180101_1511_50400,281,30.35,1.5999999999999943,5815732,5815701,0.8474217208086139,24,100.0
20180101_1511_50400,281,27.05,1.0,5815732,5815717,0.47208758607639056,35,100.0
20180101_1511_50400,282,28.0,-1.4000000000000057,5815764,5815779,-0.6841009766071088,16,38.0
20180101_1511_50400,282,144.65,1.2000000000000028,5815764,5815779,3.0293209844605014,22,55.0
20180101_1511_50400,282,29.950000000000003,1.5,5815764,5815779,0.7839995884502651,24,100.0
20180101_1511_50400,282,26.650000000000002,0.9000000000000057,5815764,5815779,0.4185999992200647,35,100.0
20180101_1511_50400,283,28.0,-1.4000000000000057,5815795,5815779,-0.6841009766071088,16,38.0
20180101_1511_50400,283,144.65,1.2000000000000028,5815795,5815779,3.0293209844605014,22,55.0
20180101_1511_50400,283,29.950000000000003,1.5,5815795,5815779,0.7839995884502651,24,100.0
20180101_1511_50400,283,26.650000000000002,0.9000000000000057,5815795,5815779,0.4185999992200647,35,100.0
20180101_1511_50400,284,27.25,0.5999999999999943,5815826,5815857,0.2853561123002225,16,69.0
20180101_1511_50400,285,27.25,0.5999999999999943,5815873,5815857,0.2853561123002225,16,69.0
20180101_1511_50400,285,144.15,1.0,5815873,5815873,2.5157643450244622,22,55.0
20180101_1511_50400,285,29.450000000000003,1.5,5815873,5815873,0.7709111145195428,24,100.0
20180101_1511_50400,285,26.150000000000002,0.9000000000000057,5815873,5815873,0.4107463406981122,35,100.0
20180101_1511_50400,286,144.15,1.0,5815904,5815873,2.5157643450244622,22,55.0
20180101_1511_50400,286,29.450000000000003,1.5,5815904,5815873,0.7709111145195428,24,100.0
20180101_1511_50400,286,26.150000000000002,0.9000000000000057,5815904,5815873,0.4107463406981122,35,100.0
20180101_1511_50400,286,26.85,0.7999999999999972,5815904,5815920,0.37488453571162395,16,69.0
20180101_1511_50400,287,26.85,0.7999999999999972,5815935,5815920,0.37488453571162395,16,69.0
20180101_1511_50400,287,143.8,0.7000000000000028,5815935,5815935,1.7568046901421834,22,78.0
20180101_1511_50400,287,29.05,1.2999999999999972,5815935,5815935,0.6590670290487547,24,100.0
20180101_1511_50400,287,25.75,0.7999999999999972,5815935,5815935,0.35952613760053315,35,100.0
20180101_1511_50400,288,143.8,0.7000000000000028,5815966,5815935,1.7568046901421834,22,78.0
20180101_1511_50400,288,29.05,1.2999999999999972,5815966,5815935,0.6590670290487547,24,100.0
20180101_1511_50400,288,25.75,0.7999999999999972,5815966,5815935,0.35952613760053315,35,100.0
20180101_1511_50400,288,26.35,1.0,5815966,5815998,0.45987090177866513,16,65.0
20180101_1511_50400,289,26.35,1.0,5815998,5815998,0.45987090177866513,16,65.0
20180101_1511_50400,289,143.35,0.5,5815998,5815998,1.2509488423535582,22,78.0
20180101_1511_50400,289,28.6,1.2000000000000028,5815998,5815998,0.5989531984484642,24,100.0
20180101_1511_50400,289,10.8,16.900000000000006,5815998,5816013,3.1395836388678298,28,55.0
20180101_1511_50400,289,25.3,0.5999999999999943,5815998,5816013,0.26493613362185797,35,100.0
20180101_1511_50400,289,16.05,11.400000000000006,5815998,5816013,3.17240025968566,39,55.0
20180101_1511_50400,290,10.8,16.900000000000006,5816044,5816013,3.1395836388678298,28,55.0
20180101_1511_50400,290,25.3,0.5999999999999943,5816044,5816013,0.26493613362185797,35,100.0
20180101_1511_50400,290,16.05,11.400000000000006,5816044,5816013,3.17240025968566,39,55.0
20180101_1511_50400,290,26.05,0.9000000000000057,5816044,5816076,0.40917560899372174,16,83.0
20180101_1511_50400,290,143.0,0.7000000000000028,5816044,5816076,1.7470310896406969,22,89.0
20180101_1511_50400,290,28.25,1.0999999999999943,5816044,5816076,0.5423277385412528,24,100.0
20180101_1511_50400,291,26.05,0.9000000000000057,5816076,5816076,0.40917560899372174,16,83.0
20180101_1511_50400,291,143.0,0.7000000000000028,5816076,5816076,1.7470310896406969,22,89.0
20180101_1511_50400,291,28.25,1.0999999999999943,5816076,5816076,0.5423277385412528,24,100.0
20180101_1511_50400,291,10.450000000000001,16.700000000000003,5816076,5816076,3.0029173826641054,28,55.0
20180101_1511_50400,291,24.950000000000003,0.29999999999999716,5816076,5816091,0.1306372953655056,35,100.0
20180101_1511_50400,291,15.65,11.799999999999997,5816076,5816091,3.2003631575057416,39,55.0
20180101_1511_50400,292,26.05,0.9000000000000057,5816091,5816076,0.40917560899372174,16,83.0
20180101_1511_50400,292,143.0,0.7000000000000028,5816091,5816076,1.7470310896406969,22,89.0
20180101_1511_50400,292,28.25,1.0999999999999943,5816091,5816076,0.5423277385412528,24,100.0
20180101_1511_50400,292,10.450000000000001,16.700000000000003,5816091,5816076,3.0029173826641054,28,55.0
20180101_1511_50400,292,24.950000000000003,0.29999999999999716,5816091,5816091,0.1306372953655056,35,100.0
20180101_1511_50400,292,15.65,11.799999999999997,5816091,5816091,3.2003631575057416,39,55.0
20180101_1511_50400,293,25.6,1.0999999999999943,5816154,5816154,0.4914545170497725,16,92.0
20180101_1511_50400,293,142.55,0.5999999999999943,5816154,5816154,1.4927528003081365,22,89.0
20180101_1511_50400,293,27.75,1.0999999999999943,5816154,5816154,0.5327290175051245,24,100.0
20180101_1511_50400,293,24.450000000000003,0.5,5816154,5816154,0.2133637892957412,35,100.0
20180101_1511_50400,293,15.200000000000001,12.200000000000003,5816154,5816169,3.212136852159367,39,52.0
20180101_1511_50400,294,25.6,1.0999999999999943,5816169,5816154,0.4914545170497725,16,92.0
20180101_1511_50400,294,142.55,0.5999999999999943,5816169,5816154,1.4927528003081365,22,89.0
20180101_1511_50400,294,27.75,1.0999999999999943,5816169,5816154,0.5327290175051245,24,100.0
20180101_1511_50400,294,24.450000000000003,0.5,5816169,5816154,0.2133637892957412,35,100.0
20180101_1511_50400,294,15.200000000000001,12.200000000000003,5816169,5816169,3.212136852159367,39,52.0
20180101_1511_50400,295,15.200000000000001,12.200000000000003,5816200,5816169,3.212136852159367,39,52.0
20180101_1511_50400,295,25.25,1.2000000000000028,5816200,5816232,0.5287960930357943,16,92.0
20180101_1511_50400,295,142.15,1.5999999999999943,5816200,5816232,3.969060876868022,22,95.0
20180101_1511_50400,295,27.450000000000003,1.0,5816200,5816232,0.47906854853223374,24,100.0
20180101_1511_50400,295,24.1,0.4000000000000057,5816200,5816232,0.1682483703109146,35,100.0
20180101_1511_50400,296,25.25,1.2000000000000028,5816232,5816232,0.5287960930357943,16,92.0
20180101_1511_50400,296,142.15,1.5999999999999943,5816232,5816232,3.969060876868022,22,95.0
20180101_1511_50400,296,27.450000000000003,1.0,5816232,5816232,0.47906854853223374,24,100.0
20180101_1511_50400,296,24.1,0.4000000000000057,5816232,5816232,0.1682483703109146,35,100.0
20180101_1511_50400,296,14.850000000000001,12.599999999999994,5816232,5816232,3.239427080373661,39,49.0
20180101_1511_50400,297,25.25,1.2000000000000028,5816263,5816232,0.5287960930357943,16,92.0
20180101_1511_50400,297,142.15,1.5999999999999943,5816263,5816232,3.969060876868022,22,95.0
20180101_1511_50400,297,27.450000000000003,1.0,5816263,5816232,0.47906854853223374,24,100.0
20180101_1511_50400,297,24.1,0.4000000000000057,5816263,5816232,0.1682483703109146,35,100.0
20180101_1511_50400,297,14.850000000000001,12.599999999999994,5816263,5816232,3.239427080373661,39,49.0
20180101_1511_50400,298,24.8,1.4000000000000057,5816294,5816294,0.6059180078520107,16,87.0
20180101_1511_50400,298,141.70000000000002,1.7000000000000028,5816294,5816310,4.203706715173738,22,95.0
20180101_1511_50400,298,27.0,1.0,5816294,5816310,0.4712149657694102,24,100.0
20180101_1511_50400,298,23.650000000000002,0.4000000000000057,5816294,5816310,0.16510680323042035,35,100.0
20180101_1511_50400,298,14.5,12.700000000000003,5816294,5816310,3.1877699096321357,39,75.0
20180101_1511_50400,299,141.70000000000002,1.7000000000000028,5816341,5816310,4.203706715173738,22,95.0
20180101_1511_50400,299,27.0,1.0,5816341,5816310,0.4712149657694102,24,100.0
20180101_1511_50400,299,23.650000000000002,0.4000000000000057,5816341,5816310,0.16510680323042035,35,100.0
20180101_1511_50400,299,14.5,12.700000000000003,5816341,5816310,3.1877699096321357,39,75.0
20180101_1511_50400,299,57.2,3.5,5816341,5816372,3.491976401901227,10,55.0
20180101_1511_50400,299,24.450000000000003,1.5,5816341,5816372,0.6400263752123199,16,82.0
20180101_1511_50400,300,57.2,3.5,5816372,5816372,3.491976401901227,10,55.0
